price,sqrt,location,bhk,New/Resale,Gymnasium,Lift Available,CarParking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
6497000.0,600.0,Vartak Nagar,1.0,0.0,0,1,1,1,1,0,0,0,0,0,No,0,0
,650.0,Ulwe,1.0,0.0,0,1,0,No,0,0,0,No,0,0,1,0,
17500000.0,910.0,Powai ,2.0,0.0,1,1,1,0,Yes,1,,1,1,,1,1,1
,1200.0,Santacruz West,2.0,0.0,0,No,0,0,0,,No,0,No,No,0,0,0
3400000.0,985.0,Nala Sopara,1.0,0.0,1,1,1,0,1,Yes,1,1,0,0,0,1,0
9100000.0,1180.0,Sector-18 Ulwe,2.0,0.0,0,1,1,1,,0,0,No,0,0,No,0,0
10200000.0,720.0,Kandivali West,2.0,1.0,0,1,No,0,0,0,0,1,0,0,1,,0
47500000.0,2050.0,Vashi,4.0,0.0,0,Yes,0,0,0,,0,0,0,0,0,0,No
9200000.0,1180.0,Sector12 Kamothe,2.0,0.0,1,1,1,Yes,1,0,0,0,0,0,No,0,0
45000000.0,1505.0,Santacruz East,4.0,0.0,0,Yes,0,0,0,1,No,0,0,0,1,0,
,540.0,Mira Road East,1.0,,0,1,,0,0,1,0,1,0,0,,,0
12500000.0,800.0,Mulund West,2.0,0.0,0,1,Yes,No,1,,0,0,0,,0,1,0
7600000.0,1075.0,Ulwe,2.0,0.0,1,Yes,1,0,,1,Yes,1,1,0,0,1,0
5500000.0,400.0,Dahisar West,1.0,0.0,0,0,0,No,0,No,0,0,0,No,0,0,0
7600000.0,960.0,Mira Road East,2.0,1.0,Yes,1,0,0,0,Yes,,1,,1,1,1,0
4800000.0,970.0,Nalasopara East,2.0,0.0,0,1,0,,0,1,,Yes,0,0,0,0,
5500000.0,550.0,Kharghar,1.0,0.0,1,1,1,1,,1,1,0,Yes,0,1,1,Yes
2200000.0,670.0,Badlapur West,1.0,0.0,0,0,1,0,0,0,0,0,No,0,No,0,0
15500000.0,828.0,Thane West,,1.0,1,1,Yes,0,1,1,1,0,1,0,No,1,1
22200000.0,,Andheri  West,2.0,1.0,1,,0,0,0,Yes,1,1,0,0,Yes,0,
5898000.0,600.0,Majiwada,1.0,0.0,0,Yes,Yes,1,1,0,0,0,No,0,0,0,0
8000000.0,1000.0,Kharghar,2.0,0.0,No,0,Yes,1,1,0,,0,No,0,No,0,No
5460000.0,620.0,Kamothe,1.0,0.0,1,1,1,1,Yes,,1,,0,0,0,No,
3800000.0,655.0,Sector 17 Ulwe,1.0,1.0,0,1,1,1,1,Yes,1,Yes,1,1,0,1,
88000000.0,2394.0,Mahalaxmi,3.0,0.0,1,1,1,0,1,,1,1,,1,,Yes,1
8100000.0,729.0,Malad West,1.0,1.0,Yes,1,No,0,No,1,0,1,0,0,1,0,0
8500000.0,,Andheri  East,1.0,0.0,0,0,0,0,0,1,,No,0,0,,No,0
3900000.0,340.0,Kandivali West,1.0,0.0,0,1,0,0,0,0,No,0,0,0,0,0,0
36000000.0,1786.0,Kandivali East,3.0,0.0,1,1,1,0,1,,1,Yes,0,0,1,,1
3800000.0,300.0,Andheri  East,1.0,0.0,0,Yes,0,0,0,0,0,0,0,0,Yes,0,No
,600.0,Sector 20 Kharghar,1.0,0.0,0,1,1,Yes,1,1,0,0,Yes,0,0,No,0
3690000.0,,nan,2.0,1.0,,1,1,0,Yes,,1,1,0,1,0,1,
26500000.0,1060.0,nan,2.0,0.0,Yes,1,1,0,0,,1,1,1,0,1,0,1
2130000.0,560.0,Nala Sopara,1.0,1.0,No,1,0,0,0,1,0,0,0,No,0,0,0
19500000.0,855.0,Dahisar,2.0,1.0,1,1,1,No,1,Yes,Yes,Yes,1,0,0,1,1
16000000.0,1680.0,Kharghar,3.0,1.0,1,Yes,1,,Yes,1,1,1,1,1,,1,1
23500000.0,1035.0,Kandivali West,3.0,0.0,1,1,0,0,No,1,0,Yes,0,0,1,0,No
4000000.0,650.0,Ulwe,1.0,0.0,1,1,Yes,1,1,0,1,0,0,0,No,1,1
10700000.0,715.0,nan,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0
12700000.0,1385.0,Kharghar,,0.0,1,1,0,,0,1,,0,,0,0,0,
3000000.0,575.0,Nala Sopara,1.0,0.0,1,1,Yes,0,Yes,1,Yes,,0,0,0,1,1
3100000.0,920.0,Badlapur East,2.0,0.0,1,1,1,0,1,1,Yes,1,1,1,0,1,1
15000000.0,600.0,borivali West,2.0,0.0,0,1,0,,0,,,1,No,0,1,0,0
4500000.0,880.0,Kalyan East,2.0,1.0,0,0,0,0,No,No,No,0,0,,0,0,0
19000000.0,1100.0,Malad East,2.0,1.0,1,Yes,1,0,Yes,1,,1,1,No,0,Yes,1
2670000.0,630.0,Kasheli,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
25600000.0,902.0,Wadala,2.0,1.0,1,1,1,0,Yes,Yes,1,1,1,1,1,1,1
27599999.0,,Thane West,3.0,1.0,1,1,0,0,0,0,0,0,1,1,0,,0
4200000.0,640.0,Kharghar,1.0,0.0,,No,1,1,1,0,0,0,0,0,0,0,No
10000000.0,479.0,Kandivali East,1.0,1.0,1,1,1,0,1,1,,1,1,1,No,,
11500000.0,1390.0,Mira Road East,3.0,1.0,1,1,1,0,1,1,1,Yes,1,0,1,1,1
3700000.0,790.0,IT Colony,2.0,0.0,1,1,1,1,1,1,0,1,1,1,0,,1
4700000.0,840.0,Sriprastha,2.0,0.0,0,Yes,Yes,1,0,0,0,No,,,0,0,0
56000000.0,1960.0,Ville Parle East,4.0,1.0,0,1,0,0,0,,0,0,0,0,0,No,0
60000000.0,1440.0,Santacruz West,3.0,0.0,No,1,0,No,0,No,No,0,0,0,0,0,0
41500000.0,2195.0,Goregaon,3.0,1.0,1,1,1,0,1,1,1,0,,Yes,0,1,Yes
5990000.0,480.0,Thane West,1.0,1.0,1,1,Yes,0,Yes,1,Yes,1,Yes,0,0,1,1
12000000.0,1010.0,nan,2.0,0.0,1,1,1,0,Yes,1,1,1,1,0,No,0,1
3600000.0,640.0,Dronagiri,1.0,,,1,0,0,0,0,No,0,No,0,0,0,0
17500000.0,1350.0,nan,3.0,1.0,,Yes,0,No,1,1,,1,0,0,0,1,1
,975.0,Karanjade,2.0,1.0,0,0,0,0,0,0,0,No,No,,,0,0
10600000.0,1070.0,Sector 10,2.0,0.0,0,0,1,1,1,0,,0,0,0,0,0,0
2200000.0,589.0,Palghar,1.0,0.0,1,1,0,0,1,1,1,1,1,0,,0,1
21500000.0,1080.0,borivali East,2.0,1.0,1,1,1,0,1,0,,1,1,0,1,,1
7500000.0,,Dahisar West,1.0,0.0,0,No,0,0,0,0,,0,0,No,0,0,No
8844000.0,1051.0,Panvel,,1.0,Yes,1,,0,0,1,Yes,1,0,,Yes,0,1
18500000.0,1130.0,Hiranandani Meadows,3.0,0.0,0,1,1,1,1,0,0,0,No,0,0,,0
2600000.0,620.0,Nalasopara West,1.0,1.0,0,1,0,0,0,1,0,0,,0,0,0,0
6800000.0,925.0,Ulwe,2.0,0.0,0,0,,0,No,0,,0,0,0,,0,0
16500000.0,1065.0,Kandivali East,3.0,0.0,0,0,1,1,1,1,,Yes,1,0,0,0,0
20099999.0,1145.0,Kalwa,2.0,0.0,,0,1,Yes,Yes,0,No,,0,0,0,0,0
4300000.0,800.0,nan,1.0,0.0,No,1,,Yes,1,0,0,0,No,0,0,0,0
9300000.0,1100.0,Kharghar,2.0,0.0,1,1,0,,No,,0,0,0,0,0,,0
2684000.0,385.0,nan,1.0,1.0,0,No,0,0,0,No,0,,0,0,0,0,0
3700000.0,640.0,Kharghar,1.0,0.0,0,Yes,0,Yes,Yes,0,0,0,0,0,0,0,0
8000000.0,800.0,Mira Road East,2.0,0.0,0,1,1,0,No,1,0,0,0,0,0,0,0
11000000.0,1100.0,Kharghar,2.0,0.0,0,0,1,1,1,0,0,0,0,No,0,0,0
6000000.0,650.0,Sector 20 Kharghar,1.0,0.0,0,1,1,Yes,1,0,0,0,0,No,0,0,0
5800000.0,650.0,Kharghar,1.0,0.0,No,,1,1,Yes,1,0,No,Yes,0,,0,0
4500000.0,650.0,Ulwe,1.0,,,1,0,No,,,0,No,0,,1,No,0
2600000.0,500.0,Naigaon East,1.0,0.0,1,,1,1,,1,1,0,1,1,No,1,1
2400000.0,580.0,Nala Sopara,1.0,0.0,Yes,1,0,0,0,1,1,1,,0,0,0,0
5500000.0,655.0,Kharghar,1.0,0.0,1,1,1,1,1,0,Yes,0,0,0,0,1,1
8000000.0,1300.0,nan,2.0,0.0,1,1,0,0,0,1,1,1,No,,0,,1
11000000.0,1470.0,Sector-18 Ulwe,3.0,0.0,0,1,1,1,1,No,0,,0,,0,No,0
12500000.0,,Malad West,2.0,0.0,1,,1,0,1,Yes,1,1,,1,Yes,1,1
2399000.0,700.0,Badlapur East,1.0,1.0,1,1,1,No,1,1,1,Yes,1,1,1,Yes,1
26500000.0,1052.0,Kanjurmarg,3.0,1.0,1,0,0,0,0,1,1,0,0,Yes,0,0,1
8200000.0,550.0,Thane West,1.0,1.0,0,,0,0,No,0,0,0,1,No,0,0,
2640000.0,560.0,Taloja,1.0,1.0,1,1,0,0,,,Yes,1,0,,,0,1
8500000.0,1120.0,Kharghar,2.0,0.0,1,1,0,0,0,1,0,Yes,0,0,0,0,No
,700.0,Taloja,1.0,0.0,,No,1,1,1,,0,0,0,0,0,0,0
2840000.0,466.0,Ambernath East,1.0,0.0,0,Yes,Yes,1,0,0,0,0,1,0,0,0,0
115000000.0,3000.0,Bandra East,4.0,,1,1,0,0,,1,1,1,0,0,1,0,1
36800000.0,825.0,Parel,,1.0,Yes,Yes,0,0,1,,1,1,1,1,0,1,1
12800000.0,700.0,Antop Hill,1.0,0.0,1,1,1,1,1,0,0,0,0,,0,0,0
9900000.0,1125.0,Sector 10,2.0,0.0,,0,1,1,1,No,0,No,0,0,,0,0
16500000.0,1660.0,Kharghar,3.0,1.0,1,1,1,0,1,1,1,Yes,1,,1,1,Yes
9300000.0,960.0,Mira Road East,2.0,0.0,0,1,No,0,,1,0,1,No,0,1,No,
26000000.0,710.0,Ville Parle East,2.0,0.0,0,1,0,,0,0,0,0,0,0,No,0,0
9100000.0,1168.0,Kamothe,2.0,0.0,1,,0,0,0,1,0,1,0,No,No,No,1
24000000.0,1300.0,Dattapada,3.0,0.0,,0,1,1,1,0,0,0,0,0,0,0,0
6500000.0,695.0,nan,1.0,,0,1,,1,Yes,0,0,0,1,0,No,No,0
4004999.0,890.0,Virar,2.0,,1,1,1,0,1,Yes,1,Yes,0,1,0,1,1
27100000.0,980.0,Goregaon East,3.0,1.0,,1,0,0,0,1,Yes,1,0,,No,0,1
5500000.0,558.0,Thane West,1.0,0.0,0,Yes,0,0,0,Yes,0,0,0,0,1,0,0
16500000.0,1175.0,Palm Beach,2.0,0.0,,1,Yes,1,1,1,1,1,1,1,0,Yes,1
11700000.0,560.0,Dahisar,2.0,1.0,Yes,1,1,No,1,Yes,1,1,,0,0,Yes,1
14000000.0,650.0,Andheri  East,2.0,0.0,0,No,1,1,1,0,,0,0,0,0,0,0
7650000.0,982.0,Mira Road East,2.0,1.0,0,1,0,No,0,1,1,1,0,0,1,0,
2375000.0,525.0,Kalyan East,1.0,0.0,1,0,1,0,1,Yes,Yes,1,1,1,,0,Yes
12800000.0,750.0,Thane West,2.0,1.0,1,1,1,0,1,,1,Yes,1,,1,1,1
2100000.0,585.0,Nala Sopara,,0.0,1,,0,No,0,Yes,1,1,0,0,,0,0
8500000.0,585.0,Jogeshwari West,1.0,0.0,0,,0,0,1,0,0,0,0,0,0,0,0
16500000.0,1350.0,Ghatkopar West,3.0,0.0,1,,0,No,No,Yes,1,1,0,,0,0,0
65000000.0,2450.0,Andheri  West,4.0,0.0,1,1,1,1,1,1,1,No,1,1,1,1,Yes
2600000.0,,Naigaon East,1.0,0.0,0,1,0,0,No,1,No,0,No,0,0,0,No
3900000.0,724.0,Taloja,1.0,,1,,0,0,0,1,1,,0,0,0,,Yes
9600000.0,650.0,borivali West,1.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0
2110000.0,545.0,Badlapur West,1.0,1.0,Yes,Yes,0,0,1,0,,No,0,0,,0,0
9000000.0,1050.0,Mira Road East,2.0,0.0,No,1,0,0,0,1,1,1,0,0,1,0,0
14000000.0,,Charkop Sector 8,2.0,0.0,,1,1,,1,1,0,1,0,0,1,0,0
6100000.0,365.0,Mira Road East,1.0,,,1,1,0,1,1,1,1,,Yes,0,1,1
32500000.0,2415.0,Sector-9 Ghansoli,4.0,0.0,0,1,,1,,No,0,0,0,No,0,No,0
14000000.0,1055.0,Seawoods,2.0,0.0,1,1,1,No,0,1,1,1,1,1,0,1,Yes
19500000.0,1150.0,Goregaon West,2.0,1.0,1,1,1,,1,0,1,0,0,0,No,Yes,1
3500000.0,620.0,nan,1.0,1.0,0,1,0,0,No,0,0,,0,0,0,0,0
60000000.0,2500.0,Lower Parel,,1.0,,,1,1,1,1,1,,1,1,1,1,1
11500000.0,600.0,Chembur,,0.0,0,0,Yes,0,1,No,0,No,0,0,No,,0
14800000.0,1300.0,Thane West,3.0,1.0,Yes,Yes,0,0,0,1,1,1,0,No,0,No,1
2799000.0,570.0,Nala Sopara,1.0,0.0,0,1,0,0,0,1,0,,,0,0,0,0
11000000.0,1100.0,Nerul,2.0,0.0,0,1,No,0,0,0,0,1,0,0,,0,0
6400000.0,1010.0,Karanjade,2.0,1.0,No,1,1,1,Yes,0,0,1,1,1,0,1,0
11100000.0,1310.0,Sector-8 Ulwe,,1.0,,1,Yes,1,1,1,1,Yes,1,1,0,1,1
11000000.0,1000.0,Thane West,2.0,1.0,1,1,0,0,0,1,1,1,0,,0,0,Yes
5000000.0,650.0,Sector 20 Kharghar,,0.0,1,1,1,1,1,0,0,0,0,No,0,0,0
9600000.0,1100.0,kavesar,2.0,0.0,0,1,1,1,,0,0,0,0,,0,0,0
8900000.0,1475.0,Sector 36 Kharghar,,0.0,0,,1,1,1,0,0,,,0,0,0,No
8500000.0,,Mira Road East,3.0,0.0,1,1,1,No,1,0,0,0,0,0,0,1,Yes
10000000.0,1050.0,Mira Road East,2.0,0.0,1,1,,No,0,1,0,1,1,1,0,Yes,0
12500000.0,1570.0,Ulwe,3.0,1.0,0,0,0,No,0,,0,0,No,0,,0,No
7700000.0,950.0,Mira Road East,,1.0,0,1,0,0,0,,0,1,0,0,Yes,0,0
7700000.0,1110.0,Kamothe,2.0,0.0,0,,0,0,0,0,,1,0,0,0,0,0
29200000.0,2905.0,Ulwe,4.0,,1,1,0,0,0,,0,0,0,0,0,0,0
13000000.0,750.0,Jogeshwari West,1.0,0.0,0,0,0,0,No,0,0,0,0,0,No,0,
6200000.0,400.0,Airoli,1.0,0.0,0,1,1,,1,0,0,0,0,0,0,0,No
6600000.0,750.0,Bhayandar East,2.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0
12500000.0,650.0,Santacruz East,1.0,0.0,0,0,0,0,0,0,No,0,0,0,1,,0
16000000.0,1400.0,Sector 20 Kharghar,3.0,0.0,0,,1,1,Yes,0,0,0,No,0,0,0,0
7000000.0,720.0,Kharghar,1.0,0.0,1,1,0,0,0,1,1,Yes,0,,0,No,Yes
41200000.0,1872.0,Goregaon,4.0,1.0,Yes,1,1,0,Yes,1,1,1,1,No,0,1,1
2200000.0,400.0,Shirgaon,1.0,0.0,0,1,1,1,,0,0,0,,0,0,No,0
11800000.0,1475.0,Kharghar,3.0,0.0,,1,1,1,1,1,1,1,,1,No,1,1
8000000.0,,Kalyan West,2.0,0.0,1,1,Yes,0,1,1,1,,0,0,0,No,1
9500000.0,,Kharghar,2.0,0.0,0,1,,0,0,No,0,0,0,0,0,0,No
13600000.0,1680.0,nan,3.0,0.0,1,1,Yes,Yes,1,1,1,1,Yes,1,1,Yes,1
8500000.0,700.0,nan,1.0,0.0,1,1,,0,Yes,1,1,1,Yes,0,No,1,
5040000.0,300.0,Kandivali East,1.0,0.0,1,1,1,0,1,1,1,1,0,No,1,1,1
11500000.0,600.0,Tolaram Colony,1.0,0.0,Yes,1,1,1,1,,0,0,0,0,0,0,No
3550000.0,607.0,Kalyan West,1.0,1.0,1,,Yes,0,1,1,1,1,1,1,No,1,Yes
11000000.0,450.0,Ville Parle East,,0.0,0,1,0,0,0,0,0,0,0,,1,0,0
11399999.0,1550.0,Kharghar,,0.0,No,1,Yes,1,1,0,No,1,Yes,No,0,0,0
6600000.0,700.0,Mira Road East,1.0,1.0,1,1,0,No,,1,Yes,1,0,1,1,,1
15500000.0,1000.0,Vakola Pipeline Road,2.0,0.0,0,1,1,0,Yes,0,No,No,0,0,,0,0
32500000.0,840.0,Ville Parle East,2.0,0.0,0,1,0,0,No,0,0,1,No,No,Yes,0,0
8000000.0,600.0,Sanpada,1.0,0.0,1,1,1,,1,1,Yes,1,Yes,1,1,1,1
17500000.0,1150.0,Goregaon West,2.0,1.0,1,,0,0,0,0,,0,0,,1,,1
90000000.0,5150.0,Ghatkopar West,3.0,,1,1,0,0,0,1,,1,0,0,Yes,0,Yes
4500000.0,580.0,Kharghar,1.0,0.0,0,No,1,1,1,0,0,0,0,No,0,0,0
65000000.0,2998.0,Thane West,4.0,,1,Yes,0,0,0,1,Yes,Yes,0,0,1,0,1
28300000.0,963.0,Mulund West,3.0,1.0,1,1,Yes,,1,1,1,1,1,1,0,,1
12600000.0,1150.0,Sector 12 Kharghar,2.0,0.0,0,1,Yes,1,1,No,1,0,0,0,No,0,0
11500000.0,720.0,nan,1.0,0.0,1,1,Yes,No,1,1,Yes,1,,0,1,,
24500000.0,,Chembur East,,0.0,1,1,1,1,1,0,0,0,0,0,No,No,0
2075000.0,661.0,Neral,1.0,1.0,0,No,0,No,0,0,0,0,0,0,0,0,No
6800000.0,1250.0,Panvel,2.0,1.0,1,Yes,1,0,1,1,1,1,1,1,0,Yes,Yes
38000000.0,,Nerul,3.0,0.0,No,1,1,1,1,0,1,No,0,0,0,,0
,1000.0,Ulwe,2.0,1.0,,1,0,0,0,1,1,1,1,1,Yes,No,0
5000000.0,570.0,Kharghar,1.0,0.0,0,Yes,,Yes,1,0,0,0,No,0,0,0,0
7900000.0,565.0,Kandivali East,1.0,1.0,,1,1,0,1,Yes,1,1,1,0,0,1,1
17000000.0,776.0,nan,2.0,1.0,1,1,1,0,,,1,1,,0,0,1,1
8000000.0,,Ulwe,2.0,0.0,0,1,0,0,0,Yes,1,1,0,No,1,,0
2300000.0,590.0,Nala Sopara,1.0,,1,1,1,0,0,1,0,1,0,0,0,0,0
3800000.0,,Karanjade,1.0,1.0,0,0,0,0,0,0,0,No,0,0,0,0,0
4275000.0,660.0,nan,1.0,0.0,0,1,No,0,0,0,0,0,0,0,0,No,0
5000000.0,1000.0,nan,2.0,1.0,0,0,0,0,0,No,0,0,No,0,0,0,0
6500000.0,630.0,Kharghar,1.0,0.0,No,1,No,0,No,No,0,1,0,0,0,,0
95000000.0,3100.0,Bandra Kurla Complex,4.0,0.0,1,1,0,0,0,1,Yes,Yes,0,0,1,0,Yes
19500000.0,1800.0,Koper Khairane,3.0,0.0,0,1,,,0,0,0,0,No,0,0,0,0
6000000.0,740.0,Kharghar,1.0,0.0,1,1,1,1,,1,1,1,1,1,,1,1
7400000.0,890.0,Sector 17 Ulwe,2.0,0.0,1,1,1,Yes,1,0,1,0,0,0,0,0,0
27900000.0,744.0,Powai ,2.0,1.0,1,1,Yes,No,1,1,1,1,1,1,0,1,1
13500000.0,900.0,borivali West,2.0,,0,1,0,0,0,,0,No,,,1,0,0
7300000.0,1149.0,Kasar vadavali,3.0,0.0,1,1,0,No,1,0,1,No,1,No,0,,1
5600000.0,560.0,Kharghar,1.0,0.0,0,1,0,0,0,0,0,,0,0,0,0,0
101400000.0,2880.0,Lower Parel,3.0,0.0,0,1,1,0,,,0,0,1,0,No,0,1
7000000.0,627.0,kandivali,1.0,1.0,1,1,1,,1,1,Yes,1,1,1,No,1,
2888000.0,962.0,nan,2.0,0.0,0,1,0,0,0,Yes,0,0,0,No,0,0,0
9500000.0,665.0,Kandivali West,1.0,1.0,1,1,1,1,1,1,1,1,1,1,No,Yes,1
2950000.0,580.0,Badlapur East,1.0,1.0,1,1,1,,1,1,Yes,1,0,1,0,Yes,Yes
11500000.0,1142.0,Ulwe,2.0,1.0,1,1,0,0,0,1,1,Yes,0,0,1,No,0
8000000.0,806.0,Pant Nagar,2.0,0.0,,0,1,1,0,0,1,0,0,No,0,0,0
35100000.0,1020.0,Powai ,3.0,1.0,1,1,1,0,1,Yes,1,Yes,1,1,0,1,
7618000.0,,Panvel,2.0,1.0,1,,1,0,,1,1,1,Yes,1,0,1,
6200000.0,550.0,nan,1.0,0.0,0,1,,0,0,1,0,1,0,No,1,No,0
23000000.0,1800.0,Kharghar,3.0,,1,1,1,0,0,1,1,1,1,1,0,1,Yes
29400000.0,1618.0,Goregaon East,3.0,1.0,0,Yes,0,0,1,0,0,0,0,No,0,,1
24000000.0,1300.0,Dattapada,3.0,0.0,0,Yes,Yes,1,,0,0,0,,0,0,0,No
16200000.0,1050.0,borivali West,2.0,1.0,,0,0,0,0,0,No,0,0,0,0,0,0
13000000.0,1050.0,Kharghar,2.0,1.0,1,1,,,0,1,1,1,1,1,0,1,1
5200000.0,950.0,Nala Sopara,2.0,0.0,1,1,1,0,Yes,1,1,1,1,0,0,1,1
8500000.0,1125.0,Ulwe,,1.0,0,0,0,0,0,No,No,0,0,0,0,0,0
12200000.0,1565.0,Kamothe,3.0,0.0,0,0,1,1,1,0,0,0,No,0,,0,0
9900000.0,1495.0,Kalyan West,3.0,0.0,0,1,0,No,0,1,1,,0,0,0,0,0
3500000.0,450.0,Kalyan West,1.0,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0
7100000.0,887.0,Kamothe,2.0,0.0,,1,1,Yes,1,0,1,0,0,0,0,0,0
,700.0,Ulwe,1.0,0.0,0,0,0,0,0,No,0,0,0,0,0,0,No
47500000.0,,vile parle west,3.0,1.0,0,1,0,0,0,No,0,No,No,0,1,0,
42500000.0,1850.0,Andheri  West,3.0,1.0,Yes,1,0,0,1,Yes,1,0,,1,1,0,1
29000000.0,1153.0,Wadala,3.0,0.0,1,1,1,0,,Yes,,1,1,No,1,1,1
11000000.0,650.0,nan,1.0,1.0,0,1,1,0,1,,0,0,0,,0,No,No
37000000.0,2310.0,nan,3.0,0.0,Yes,Yes,1,0,1,1,1,0,0,0,0,1,1
10000000.0,600.0,Goregaon East,1.0,0.0,0,0,0,No,0,0,0,0,,,0,0,0
6200000.0,675.0,Thane West,1.0,0.0,1,1,0,0,1,Yes,1,,1,1,,No,0
11000000.0,1470.0,nan,3.0,0.0,1,Yes,1,Yes,Yes,No,0,0,0,No,0,0,
31300000.0,1043.0,borivali East,3.0,1.0,Yes,1,,0,Yes,1,1,Yes,0,1,0,1,1
,950.0,Kharghar,2.0,0.0,No,1,0,0,0,0,0,0,0,,0,0,0
11000000.0,1096.0,Thane West,2.0,1.0,1,1,No,No,0,Yes,Yes,1,,,1,0,1
17500000.0,781.0,Airoli,3.0,1.0,0,1,1,0,0,0,No,0,0,0,,No,0
3700000.0,650.0,nan,1.0,0.0,,1,No,0,0,0,0,,0,0,0,0,0
30000000.0,1700.0,Ville Parle East,3.0,0.0,Yes,1,0,1,1,1,1,0,0,0,0,Yes,
22200000.0,1270.0,Chembur East,2.0,1.0,0,1,1,No,Yes,0,0,0,0,0,0,0,0
,,Santacruz West,2.0,0.0,,No,0,0,0,0,0,0,0,0,0,0,0
10000000.0,750.0,Jogeshwari West,1.0,0.0,No,,1,0,1,0,No,0,0,No,0,0,0
8000000.0,640.0,Thane West,1.0,0.0,1,1,1,No,1,1,1,1,Yes,1,0,1,1
5500000.0,966.0,nan,2.0,0.0,0,1,1,0,0,1,,0,0,0,No,No,
17500000.0,,Powai ,1.0,0.0,1,1,0,0,0,1,1,1,No,0,1,0,1
9800000.0,595.0,Dahisar,1.0,0.0,1,1,1,0,1,0,1,,0,0,0,1,1
14000000.0,1077.0,Kurla,2.0,1.0,0,No,No,0,0,1,0,No,0,0,0,No,0
11500000.0,1100.0,nan,2.0,1.0,1,,0,Yes,1,1,No,0,1,0,0,1,Yes
79900000.0,1836.0,Parel,3.0,1.0,1,1,0,0,1,1,1,,1,1,0,1,1
,594.0,Nala Sopara,1.0,1.0,,1,1,1,0,1,0,1,1,0,No,0,0
122500000.0,3150.0, WORLI,4.0,0.0,1,1,1,1,1,1,1,Yes,1,1,0,1,1
9100000.0,1110.0,Kalyan West,2.0,0.0,1,1,1,0,1,1,1,1,1,,0,1,1
3300000.0,,Ulwe,1.0,1.0,No,Yes,0,,0,0,0,0,0,0,0,0,0
5000000.0,1155.0,Dronagiri,2.0,1.0,0,,Yes,1,1,1,0,0,1,No,Yes,Yes,0
6022000.0,730.0,Mira Road East,1.0,0.0,Yes,1,0,0,0,1,1,No,0,1,No,No,1
4602000.0,550.0,Panvel,1.0,1.0,1,1,0,0,,1,1,1,0,1,0,1,1
18500000.0,1050.0,borivali West,,1.0,1,1,No,0,0,1,0,1,0,0,1,0,0
14000000.0,,Kandivali East,2.0,,1,1,1,1,1,Yes,1,Yes,1,1,,1,1
,1057.0,Andheri  West,2.0,1.0,1,Yes,1,0,1,1,1,0,No,No,No,1,1
13000000.0,1586.0,Ulwe,3.0,0.0,Yes,1,0,No,0,,1,1,0,0,1,0,1
12000000.0,750.0,Vikroli East,2.0,0.0,0,1,0,0,No,0,0,0,0,0,0,0,0
8700000.0,595.0,borivali East,,0.0,1,1,1,0,1,1,1,Yes,1,0,Yes,Yes,1
7500000.0,1155.0,Ulwe,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
85000000.0,1800.0,Juhu,,0.0,0,,0,0,No,0,0,0,0,0,0,0,0
9900000.0,1020.0,Thane West,3.0,1.0,1,Yes,No,0,No,1,1,1,1,0,0,,1
6000000.0,650.0,Mira Road East,1.0,0.0,1,1,1,0,1,1,Yes,0,1,1,0,1,1
4750000.0,960.0,Kalyan West,2.0,0.0,Yes,1,0,0,0,0,,0,0,0,0,0,0
16600000.0,1275.0,Panvel,3.0,1.0,Yes,1,1,1,Yes,1,1,1,1,1,0,Yes,1
,1250.0,Thane West,,1.0,1,1,0,0,0,1,1,1,No,0,1,0,
7500000.0,1145.0,Vasai,2.0,,0,1,1,0,Yes,1,No,1,0,0,0,Yes,No
,965.0,nan,2.0,1.0,1,1,1,1,1,Yes,1,1,Yes,0,,Yes,1
15500000.0,950.0,Jogeshwari West,2.0,0.0,0,,0,0,0,0,0,0,0,0,,0,0
4500000.0,603.0,Sector 30 Kharghar,1.0,0.0,0,0,1,1,1,No,0,No,0,No,No,,0
10200000.0,644.0,Ghatkopar West,1.0,0.0,,1,1,0,1,Yes,1,1,0,0,Yes,1,1
5600000.0,1000.0,Kalyan West,3.0,,,0,0,0,0,0,0,0,0,0,0,0,
20000000.0,1070.0,Powai ,2.0,0.0,1,1,1,No,1,1,1,1,1,0,1,1,1
43000000.0,1850.0,Dahisar,3.0,0.0,0,,1,1,1,0,0,0,No,0,0,0,0
70000000.0,1503.0,Tardeo,2.0,0.0,1,1,,0,1,1,1,0,Yes,0,1,1,1
7500000.0,,borivali West,,0.0,No,No,0,,0,0,0,0,0,0,0,0,0
4700000.0,375.0,Thane West,1.0,1.0,1,1,0,0,0,1,Yes,Yes,1,0,0,No,1
10500000.0,585.0,nan,1.0,0.0,1,0,0,0,0,1,0,0,1,,0,No,1
8500000.0,1300.0,nan,3.0,0.0,0,1,0,0,0,1,,0,0,0,No,0,0
30000000.0,850.0,matunga east,,0.0,1,1,0,0,No,,,0,0,0,1,0,0
