id,listing_type,title,property_name,project,location,price,price_per_sqft,area,area_unit,area_type,bhk,bathrooms,possession,highlights,nearby,description,builder,posted_by,image,url,configurations,source_page
J91924704,PROPERTY,"3 BHK Flat in Matunga, Mumbai","3 BHK Flat in Matunga, Mumbai",Tangent Sumati Heights,"Matunga, Mumbai",₹3.97 Cr,"₹48,000 /sqft",828 sqft,(77 sqm),Carpet Area,3 BHK,2,Ready To Move,17th out of 19 Floors | Overlooking Park,,"The flat is north-Facing. The flat occupies a carpet area of 828 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and more than 3 balconies. This flat lies on the 17th level of a 19 storey building. Being a ready to move project, you can expect immediate possession of this 0-1 year old property. The beautifully designed ceramic flooring enhances the beauty of the flat. All the modern amenities s...",Om Properties,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tangent-sumati-heights-matunga-south-mumbai-828-sqft-spid-J91924704,,3
B80009827,PROPERTY,"2 BHK Flat in Matunga East, Mumbai","2 BHK Flat in Matunga East, Mumbai",Tejukaya Ikebana,"Matunga East, Mumbai",₹4.5 Cr,"₹56,250 /sqft",800 sqft,(74 sqm),Carpet Area,2 BHK,2,Ready To Move,5th out of 18 Floors | Overlooking Main Road,,"This lovely 2 bhk apartment/flat in matunga east is available for sale in one of mumbai south's most popular projects, tejukaya ikebana. The flat is north-East-Facing. The flat occupies a carpet area of 800 sq.Ft. That consists of 2 bedrooms, 2 bathrooms . The residential building has 18 floors in total and the flat for sale is located on the 5th floor. This is a ready to move project and the p...",Matrix Realty Solutions,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-tejukaya-ikebana-matunga-east-mumbai-south-800-sqft-r8-spid-B80009827,,3
X89971038,PROPERTY,"2 BHK Flat in Matunga East, Mumbai","2 BHK Flat in Matunga East, Mumbai",good VEDANT,"Matunga East, Mumbai",₹4.5 Cr,"₹52,325 /sqft",860 sqft,(80 sqm),Carpet Area,2 BHK,3,Ready To Move,20th out of 40 Floors | Overlooking Main Road,,"This is a east-Facing property. Containing 2 bedroom(s), 3 bathrooms , this flat is spread over a carpet area of 860 sq.Ft. The flat has a total of 19 floors and this property is situated on 8th floor. This residential property is still under construction and will be available for possession immediately. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing...",Arham Real Estate Consultants,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-matunga-east-mumbai-south-860-sqft-spid-X89971038,,3
B90366862,PROPERTY,"2 BHK Flat in Matunga West, Mumbai","2 BHK Flat in Matunga West, Mumbai",Ruparel Iris,"Matunga West, Mumbai",₹4.49 Cr,"₹54,096 /sqft",830 sqft,(77 sqm),Carpet Area,2 BHK,2,Ready To Move,33rd out of 43 Floors | Overlooking Main Road,,"This residential flat is south-West-Facing direction. Constructed on a carpet area of 830 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. This flat is situated on the 33rd floor of this 43 floors tall residential building. An added advantage of this 0-1 year old flat is that it is available for immediate possession as the project is already ready to move. The marble flooring...",PRAMOD GAIKAR,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ruparel-iris-matunga-west-mumbai-south-830-sqft-spid-B90366862,,3
M90388300,PROPERTY,"2 BHK Flat in Matunga East, Mumbai","2 BHK Flat in Matunga East, Mumbai",GOOD CHS,"Matunga East, Mumbai",₹4.5 Cr,"₹54,216 /sqft",830 sqft,(77 sqm),Carpet Area,2 BHK,2,Ready To Move,9th out of 18 Floors | Overlooking Main Road,,"This property faces the north-East direction. Constructed on a carpet area of 830 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 3 balconies. The flat has a total of 18 floors and this property is situated on 9th floor. Being a ready to move project, you can expect immediate possession of this 5-10 years old property. The flat comes well built with vitrified flooring options. This fla...",Arham Real Estate Consultants,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-matunga-east-mumbai-south-830-sqft-r1-spid-M90388300,,3
J88842760,PROPERTY,"2 BHK Flat in Western Railway Colony, Matunga, Mumbai","2 BHK Flat in Western Railway Colony, Matunga, Mumbai",Vastu,"Western Railway Colony, Matunga, Mumbai",₹4.5 Cr,"₹52,941 /sqft",850 sqft,(79 sqm),Carpet Area,2 BHK,2,Ready To Move,7th out of 12 Floors | North-East Facing,,"This residential flat is north-East-Facing direction. The flat is over 850 sq.Ft. Carpet area and comes with 2 bedroom(s), 2 bathrooms . The residential building has 12 floors in total and the flat for sale is located on the 7th floor. This 5-10 years old property is available for immediate possession as the project is ready to move. The vitrified flooring of this flat is beautifully designed a...",MANISHA ENTERPRISES,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-western-railway-colony-hanuman-nagar-mumbai-south-850-sqft-r1-spid-J88842760,,3
G90573706,PROPERTY,"2 BHK Flat in Mahalaxmi Sindhi Colony, Matunga, Mumbai","2 BHK Flat in Mahalaxmi Sindhi Colony, Matunga, Mumbai",Wadhwa Pristine,"Mahalaxmi Sindhi Colony, Matunga, Mumbai",₹4.75 Cr,"₹60,897 /sqft",780 sqft,(73 sqm),Carpet Area,2 BHK,2,Ready To Move,25th out of 39 Floors | Overlooking Main Road,,"The flat is facing the west direction. The floor plan additionally contains 2 bedroom(s), 2 bathrooms . All in all, the flat is spread over a super built up area of 782 sq.Ft. The property is located on the 25th floor of a 39 floors tall building. As the project is already ready to move, so you can easily move into this 1-5 years old property. The flat comes well built with vitrified flooring o...",MITESH PRAMOD ADVIRKAR,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-wadhwa-pristine-mahalaxmi-sindhi-colony-mumbai-south-782-sqft-spid-G90573706,,3
V92098512,PROPERTY,"2 BHK Flat in Mahalaxmi Sindhi Colony, Matunga, Mumbai","2 BHK Flat in Mahalaxmi Sindhi Colony, Matunga, Mumbai",Wadhwa Pristine,"Mahalaxmi Sindhi Colony, Matunga, Mumbai",₹4.7 Cr,"₹60,256 /sqft",780 sqft,(72 sqm),Carpet Area,2 BHK,2,Ready To Move,6th out of 44 Floors | Overlooking Park,,"This is a west-Facing property. Constructed on a carpet area of 780 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms . The residential building has 44 floors in total and the flat for sale is located on the 6th floor. An added advantage of this 1-5 years old flat is that it is available for immediate possession as the project is already ready to move. The floor of this flat is beautifully d...",D A Ventures,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-wadhwa-pristine-mahalaxmi-sindhi-colony-mumbai-south-780-sqft-spid-V92098512,,3
H89944406,PROPERTY,"2 BHK Flat in Matunga East, Mumbai","2 BHK Flat in Matunga East, Mumbai",2VH4 2XV,"Matunga East, Mumbai",₹4.71 Cr,"₹55,000 /sqft",857 sqft,(80 sqm),Carpet Area,2 BHK,2,Under Construction,15th out of 22 Floors | Overlooking Park,,"Under construction property in prime locality of matunga east. Podium car parking, top notch gentry and serene living. Limited inventory, contact us to know more!",Gryphon Realty,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-matunga-east-mumbai-south-857-sqft-spid-H89944406,,3
V89771804,PROPERTY,"3 BHK Flat in Matunga East, Mumbai","3 BHK Flat in Matunga East, Mumbai",On Request,"Matunga East, Mumbai",₹5.25 Cr,"₹42,000 /sqft","1,250 sqft",(116 sqm),Carpet Area,3 BHK,3,Ready To Move,10th out of 22 Floors | Overlooking Main Road,,"This residential flat is north-East-Facing direction. The flat is over 1250 sq.Ft. Carpet area and comes with 3 bedroom(s), 3 bathrooms and 1 balcony. The property is located on the 10th floor of a 22 floors tall building. An added advantage of this 5-10 years old flat is that it is available for immediate possession as the project is already ready to move. The vitrified flooring of this flat i...",Landmark Estates,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-matunga-east-mumbai-south-1250-sqft-r1-spid-V89771804,,3
L89765410,PROPERTY,"3 BHK Flat in Matunga West, Mumbai","3 BHK Flat in Matunga West, Mumbai",SHANTADURGA,"Matunga West, Mumbai",₹5.1 Cr,"₹42,500 /sqft","1,200 sqft",(111 sqm),Super Built-up Area,3 BHK,3,Ready To Move,20th out of 22 Floors | East Facing,,"Come & explore this beautiful 3bhk located in premium tower of matunga west. This apartment offers splendid view of city skyline and gets good amount of sunlight. It is centrally located and access to market, schools, hospitals, metro stations all in the vicinity. Connect for more details and schedule site inspection.",Jalaram Real Estate,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-matunga-west-mumbai-south-1200-sqft-r2-spid-L89765410,,3
M92177422,PROPERTY,"2 BHK Flat in Mahalaxmi Sindhi Colony, Matunga, Mumbai","2 BHK Flat in Mahalaxmi Sindhi Colony, Matunga, Mumbai",Wadhwa Pristine,"Mahalaxmi Sindhi Colony, Matunga, Mumbai",₹4.65 Cr,"₹61,103 /sqft",761 sqft,(93 sqm),Carpet Area,2 BHK,2,Ready To Move,24th out of 38 Floors | East Facing,,"Elegant 2 bhk residence at wadhwa pristine, matunga west Experience refined urban living in this thoughtfully designed 2 bhk apartment at wadhwa pristine, one of matunga's most sought-After residential developments. Nestled in a serene and culturally rich neighborhood, this premium residence offers the perfect blend of luxury, comfort, and connectivity. The apartment features a spacious layout ...",Jalaram Real Estate,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-wadhwa-pristine-mahalaxmi-sindhi-colony-mumbai-south-1000-sqft-spid-M92177422,,3
K92708522,PROPERTY,"2 BHK Flat in Mahalaxmi Sindhi Colony, Matunga, Mumbai","2 BHK Flat in Mahalaxmi Sindhi Colony, Matunga, Mumbai",Wadhwa Pristine,"Mahalaxmi Sindhi Colony, Matunga, Mumbai",₹5 Cr,"₹64,102 /sqft",780 sqft,(72 sqm),Carpet Area,2 BHK,2,Ready To Move,2nd out of 44 Floors | Overlooking Park,,"The flat is over 780 sq.Ft. Carpet area and comes with 2 bedroom(s), 2 bathrooms . The residential building has 44 floors in total and the flat for sale is located on the 2nd floor. As the project is already ready to move, so you can easily move into this 1-5 years old property. All the modern amenities such as gymnasium, park, cctv surveillance and lift(s) will make life easier for you.",Ck Real Estate Consultant,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-wadhwa-pristine-mahalaxmi-sindhi-colony-mumbai-south-780-sqft-spid-K92708522,,3
H90969258,PROPERTY,"3 BHK Flat in Matunga East, Mumbai","3 BHK Flat in Matunga East, Mumbai",Amrut Dhara Heights,"Matunga East, Mumbai",₹5.3 Cr,"₹53,000 /sqft","1,000 sqft",(93 sqm),Carpet Area,3 BHK,3,Ready To Move,6th out of 12 Floors | Overlooking Main Road,,"This residential flat is north-East-Facing direction. The flat is over 1000 sq.Ft. Carpet area and comes with 3 bedroom(s), 3 bathrooms . The property is located on the 6th floor of a 12 floors tall building. An added advantage of this 10+ years old flat is that it is available for immediate possession as the project is already ready to move. The well built vitrified flooring enhances the aesth...",MANISHA ENTERPRISES,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-amrut-dhara-heights-matunga-east-mumbai-south-1000-sqft-spid-H90969258,,3
X90932594,PROPERTY,"2 BHK Flat in Mahalaxmi Sindhi Colony, Matunga, Mumbai","2 BHK Flat in Mahalaxmi Sindhi Colony, Matunga, Mumbai",Wadhwa Pristine,"Mahalaxmi Sindhi Colony, Matunga, Mumbai",₹5.25 Cr,"₹67,307 /sqft",780 sqft,(72 sqm),Carpet Area,2 BHK,2,Ready To Move,14th out of 44 Floors | Overlooking Park,,"This residential flat is north-East-Facing direction. The flat occupies a carpet area of 780 sq.Ft. That consists of 2 bedrooms, 2 bathrooms . The residential building has 44 floors in total and the flat for sale is located on the 14th floor. As the project is already ready to move, so you can easily move into this 5-10 years old property. The flat comes well built with vitrified flooring optio...",Roshan Real Estate,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-wadhwa-pristine-mahalaxmi-sindhi-colony-mumbai-south-780-sqft-r1-spid-X90932594,,3
W91691166,PROPERTY,"2 BHK Flat in Matunga West, Mumbai","2 BHK Flat in Matunga West, Mumbai",Ruparel Iris,"Matunga West, Mumbai",₹4.99 Cr,"₹60,120 /sqft",830 sqft,(77 sqm),Carpet Area,2 BHK,2,Ready To Move,28th out of 43 Floors | Overlooking Main Road,,"This residential flat is west-Facing direction. The floor plan additionally contains 2 bedroom(s), 2 bathrooms . All in all, the flat is spread over a carpet area of 830 sq.Ft. This flat is situated on the 28th floor of this 43 floors tall residential building. This is a ready to move project and the property is 0-1 year old. The floor of this flat is beautifully designed using vitrified floori...",Ask realtors,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ruparel-iris-matunga-west-mumbai-south-830-sqft-r1-spid-W91691166,,3
W86121592,PROPERTY,"2 BHK Flat in Matunga West, Mumbai","2 BHK Flat in Matunga West, Mumbai",New Chs,"Matunga West, Mumbai",₹5.3 Cr,"₹61,627 /sqft",860 sqft,(80 sqm),Carpet Area,2 BHK,3,Ready To Move,11th out of 34 Floors | Overlooking Main Road,,"This beautiful 2 bhk flat in t kataria road matunga west, central mumbai is situated in new chs, one of the popular residential society in central mumbai. This is a north-East-Facing property. Containing 2 bedroom(s), 3 bathrooms and 1 balcony, this flat is spread over a carpet area of 860 sq.Ft. The flat has a total of 34 floors and this property is situated on 11th floor. This is a ready to m...",Arham Real Estate Consultants,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-matunga-west-mumbai-south-860-sqft-r1-spid-W86121592,,3
V91812998,PROPERTY,"2 BHK Flat in Joshi vadi, Matunga, Mumbai","2 BHK Flat in Joshi vadi, Matunga, Mumbai",Shreeji Heights,"Joshi vadi, Matunga, Mumbai",₹5 Cr,"₹62,500 /sqft",800 sqft,(74 sqm),Built-up Area,2 BHK,2,Ready To Move,27th out of 31 Floors | Overlooking Main Road,,"Situated on the 27th floor of a 31-Story high-Rise in shreeji heights, this 2 bhk flat spans 800 sqft and offers immediate availability. The residential apartment, 5-10 years old, comes semi-Furnished with 2 bathrooms, lift access, and power back-Up. Located in joshi vadi, matunga, it's close to key hospitals and an hdfc atm, ensuring convenience.",Owner,1mo ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shreeji-heights-joshi-vadi-mumbai-south-800-sqft-spid-V91812998,,3
T92888030,PROPERTY,"3 BHK Flat in Matunga West, Mumbai","3 BHK Flat in Matunga West, Mumbai",Aditya Elegance,"Matunga West, Mumbai",₹5.75 Cr,"₹47,916 /sqft","1,200 sqft",(111 sqm),Carpet Area,3 BHK,3,Ready To Move,17th out of 19 Floors | Vaastu Compliant,,"An elegant & spacious 3bhk abode is available for sale in matunga west. It is centrally located and access to commercial hub, malls & markets, hospitals, educational institutions etc is easy and convenient. Being on higher floor this flats offers good city view and excellent ventilation. This tower comes with basic amenities like gym, walking area & others. Connect for more details & schedule t...",Jalaram Real Estate,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-aditya-elegance-matunga-west-mumbai-south-1200-sqft-spid-T92888030,,3
G92204980,PROPERTY,"2 BHK Flat in Matunga, Mumbai","2 BHK Flat in Matunga, Mumbai",Nandivardhan Parkway,"Matunga, Mumbai",₹4.9 Cr,"₹56,967 /sqft",860.14 sqft,(80 sqm),Carpet Area,2 BHK,2,Ready To Move,16th out of 22 Floors | Overlooking Sea,,"This property faces the east direction. Containing 2 bedroom(s), 2 bathrooms and more than 3 balconies, this flat is spread over a carpet area of 80 sq.M. The property is located on the 16th floor of a 22 floors tall building. This is a ready to move project and the property is 0-1 year old. The ceramic flooring of this flat is beautifully designed and helps to give it a pleasing look. All the ...",Om Properties,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-nandivardhan-parkway-matunga-south-mumbai-860-sqft-spid-G92204980,,3
R91061298,PROPERTY,"2 BHK Flat in Matunga East, Mumbai","2 BHK Flat in Matunga East, Mumbai",On Request,"Matunga East, Mumbai",₹5 Cr,"₹55,555 /sqft",900 sqft,(84 sqm),Carpet Area,2 BHK,2,Ready To Move,10th out of 20 Floors | Overlooking Main Road,,"This residential flat is east-Facing direction. The flat occupies a carpet area of 900 sq.Ft. That consists of 2 bedrooms, 2 bathrooms . This flat lies on the 10th level of a 20 storey building. This is a ready to move project and the property is 0-1 year old. The well built marble flooring enhances the aesthetic appeal of this flat. Many of the modern amenities being offered, like maintenance ...",Seabury Realtors,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-matunga-east-mumbai-south-900-sqft-spid-R91061298,,3
