id,listing_type,title,property_name,project,location,price,price_per_sqft,area,area_unit,area_type,bhk,bathrooms,possession,highlights,nearby,description,builder,posted_by,image,url,configurations,source_page
A89583524,PROPERTY,"2 BHK Flat in Nahur, Bhandup West","2 BHK Flat in Nahur, Bhandup West",The Atmosphere,"Nahur, Bhandup West",₹1.9 Cr,"₹30,158 /sqft",630 sqft,(59 sqm),Carpet Area,2 BHK,2,Ready To Move,11th out of 41 Floors | North-East Facing,,"The flat is north-East-Facing. The flat is over 630 sq.Ft. Carpet area and comes with 2 bedroom(s), 2 bathrooms . The property is located on the 11th floor of a 41 floors tall building. An added advantage of this 5-10 years old flat is that it is available for immediate possession as the project is already ready to move. The society is well equipped with many modern amenities, including mainten...",Balrajeshwar Real Estate Pvt .Ltd.,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-the-atmosphere-nahur-central-mumbai-suburbs-630-sqft-spid-A89583524,,8
L91586326,PROPERTY,"2 BHK Flat in Bhandup West, Mumbai","2 BHK Flat in Bhandup West, Mumbai",Shraddha Evoque,"Bhandup West, Mumbai",₹1.35 Cr,"₹26,431 /sqft",510.75 sqft,(47 sqm),Carpet Area,2 BHK,2,Ready To Move,14th out of 22 Floors | Overlooking Park,,"The flat occupies a built up area of 510 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and 3 balconies. This flat is situated on the ground floor of this 1 floor tall residential building. This is a ready to move project and the property is 0-1 year old.",Owner,1mo ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shraddha-evoque-bhandup-west-central-mumbai-suburbs-511-sqft-spid-L91586326,,8
I91563234,PROPERTY,"2 BHK Flat in Bhandup West, Mumbai","2 BHK Flat in Bhandup West, Mumbai",Shraddha Evoque,"Bhandup West, Mumbai",₹1.35 Cr,"₹26,470 /sqft",510 sqft,(47 sqm),Carpet Area,2 BHK,2,Ready To Move,14th out of 22 Floors | Overlooking Park,,"Spacious 2 bhk at shraddha evoque, bhandup west",Owner,2mo ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shraddha-evoque-bhandup-west-central-mumbai-suburbs-510-sqft-spid-I91563234,,8
Y88338274,PROPERTY,"2 BHK Flat in Battipada, Bhandup West","2 BHK Flat in Battipada, Bhandup West",Anant Sidhi Building,"Battipada, Bhandup West",₹1.3 Cr,"₹29,680 /sqft",438 sqft,(41 sqm),Carpet Area,2 BHK,2,Under Construction,28th out of 39 Floors | Overlooking Main Road,,"This 2 bhk unfurnished flat offers 438 sq.Ft. Of modern living space on the 28th floor of a 39-Story high-Rise in anant sidhi building, bhandup west. Under construction and available from dec 2026, it features 2 bathrooms, a lift, and access to a gym and clubhouse. Enjoy excellent connectivity with nearby railway, metro, and shopping options.",Owner,6mo ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-anant-sidhi-building-battipada-central-mumbai-suburbs-438-sqft-spid-Y88338274,,8
L92212782,PROPERTY,"Studio Apartments / 1 RK Flats in Bhandup West, Mumbai","Studio Apartments / 1 RK Flats in Bhandup West, Mumbai",Rustomjee Bella,"Bhandup West, Mumbai",₹90 Lac,"₹27,607 /sqft",326 sqft,(30 sqm),Carpet Area,1 BHK,1,Ready To Move,,,It is located on prime location,Owner,1mo ago,,https://www.99acres.com/studio-apartment-flat-for-sale-in-rustomjee-bella-bhandup-west-central-mumbai-suburbs-326-sqft-spid-L92212782,,8
Z87593510,PROPERTY,"1 BHK Flat in Kokan Nagar, Bhandup West","1 BHK Flat in Kokan Nagar, Bhandup West",Sahjeevan Heights,"Kokan Nagar, Bhandup West",₹95 Lac,"₹27,065 /sqft",351 sqft,(33 sqm),Carpet Area,1 BHK,1,Ready To Move,3rd out of 18 Floors | Overlooking Main Road,,Prime location schools hospitals are near,Owner,7mo ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-sahjeevan-heights-kokan-nagar-central-mumbai-suburbs-351-sqft-spid-Z87593510,,8
Q91954848,PROPERTY,"3 BHK Flat in Bhandup West, Mumbai","3 BHK Flat in Bhandup West, Mumbai",DSS Mahavir Universe Phase 1,"Bhandup West, Mumbai",₹2.13 Cr,"₹25,058 /sqft",850 sqft,(79 sqm),Carpet Area,3 BHK,2,Ready To Move,19th out of 25 Floors | Overlooking Park,,"The floor plan additionally contains 2.5bhk 3 bedroom(s), 2 bathrooms . All in all, the flat is spread over a carpet area of 850 sq.Ft. This flat is situated on the 19th floor of this 25 floors tall residential building. Being a ready to move project, you can expect immediate possession of this 5-10 years old property. All the modern amenities such as swimming pool, fitness centre / gym, club h...",Prajapati Properties,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dss-mahavir-universe-phase-1-bhandup-west-central-mumbai-suburbs-850-sqft-spid-Q91954848,,8
T90803078,PROPERTY,"1 BHK Flat in Bhandup West, Mumbai","1 BHK Flat in Bhandup West, Mumbai",Marathon Neosquare,"Bhandup West, Mumbai",₹62 Lac,"₹24,031 /sqft",258 sqft,(24 sqm),Carpet Area,1 BHK,1,Ready To Move,14th out of 22 Floors | Overlooking Park,,"Containing 1 bedroom(s), 1 bathroom , this flat is spread over a carpet area of 258 sq.Ft. This flat is situated on the 14th floor of this 22 floors tall residential building. This 0-1 year old property is available for immediate possession as the project is ready to move. Marathon neosquare is designed very well to provide modern facilities such as fitness centre / gym, park and lift(s).",Owner,3mo ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-marathon-neosquare-bhandup-west-central-mumbai-suburbs-258-sqft-spid-T90803078,,8
J91906432,PROPERTY,"1 BHK Flat in Nahur West, Mumbai","1 BHK Flat in Nahur West, Mumbai",Ashford Tower A Regal,"Nahur West, Mumbai",₹1.2 Cr,"₹29,925 /sqft",401 sqft,(37 sqm),Carpet Area,1 BHK,2,Ready To Move,14th out of 39 Floors | Overlooking Park,,"Offering immediate possession (Post october, this 1 bhk flat in ashford tower a regal, nahur west, mumbai spans 401 sqft on the 14th floor of a 39-Story high-Rise. Under 1 year old, it features 1 bedroom and 2 bathrooms in a freshly constructed building close to sonapur market and several religious landmarks, ideal for comfortable city living.",Owner,1mo ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-nahur-west-central-mumbai-suburbs-401-sqft-spid-J91906432,,8
K90807382,PROPERTY,"2 BHK Flat in Bhandup West, Mumbai","2 BHK Flat in Bhandup West, Mumbai",Dreams Complex,"Bhandup West, Mumbai",₹1.84 Cr,"₹21,091 /sqft",870 sqft,(81 sqm),Built-up Area,2 BHK,2,Ready To Move,11th out of 20 Floors | 1 Covered Parking,,"This furnished 2 bhk flat spans 870 sq.Ft. On the 11th floor of a 20-Story high-Rise at dreams complex, bhandup west, mumbai. Over 10 years old and available immediately, it offers a fully furnished home with modular kitchen and parking. Conveniently close to pawar public school, railway station and temples, markets, and hospitals, it blends comfort with accessibility.",Owner,3mo ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dreams-complex-bhandup-west-central-mumbai-suburbs-870-sqft-spid-K90807382,,8
F91021568,PROPERTY,"1 BHK Flat in Bhandup West, Mumbai","1 BHK Flat in Bhandup West, Mumbai",Kukreja garden,"Bhandup West, Mumbai",₹1.25 Cr,"₹27,839 /sqft",449 sqft,(42 sqm),Carpet Area,1 BHK,2,Ready To Move,5th out of 7 Floors | Overlooking Park,,"Property is located near lbs with all facility nearby like hospital, market, garden, bus stop, railway station, auto stand",Owner,2mo ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-bhandup-west-central-mumbai-suburbs-449-sqft-spid-F91021568,,8
M82190858,PROPERTY,"3 Bedroom House in Bhandup East, Mumbai","3 Bedroom House in Bhandup East, Mumbai",Priya Lok Park,"Bhandup East, Mumbai",₹4.7 Cr,₹2.98 L /sqm,157.94 sqm,"(1,700 sqft)",Plot Area,3 BHK,2,Ready To Move,Private Garden | North Facing,,"Ground floor 1 hall, 1 room, 1kitchen, 1 bathroom with toilet, back garden and front garden with car park inside, First floor 2 bedroom,1 toilet and bathroom and 1 terrace. Second floor 1 bedroom and 1 big terrace. Total areat 2700 sq.Ft built up Ground wall to wall 1700 sq.Ft Cost 4.70cr. Negotiable",Owner,3mo ago,,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-bhandup-east-central-mumbai-suburbs-2700-sqft-spid-M82190858,,8
A92117430,PROPERTY,"5 Bedroom House in Bhandup Gaon, Mumbai","5 Bedroom House in Bhandup Gaon, Mumbai","Bhandup Gaon, Mumbai, Central Mumbai","Bhandup Gaon, Mumbai",₹6.5 Cr,₹3.25 L /sqm,199.74 sqm,"(2,150 sqft)",Plot Area,5 BHK,6,Ready To Move,Private Garden | Gated Society,,"Looking to buy an independent house in central mumbai? Do check out this 5 bhk house in bhandup gaon, which is an ideal choice for a family. Constructed on a super built up area of 2150 sq.Ft., this house comprises 5 bedrooms, 6 bathrooms and 2 balconies. This is a ready to move house, which is 10+ years old. The ownership right of this property is co-Operative society. By paying just 6.5 crore...",Owner,1mo ago,,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-bhandup-gaon-central-mumbai-suburbs-2800-sqft-spid-A92117430,,8
Z88995762,PROPERTY,"2 BHK Flat in Ghatkopar East, Mumbai","2 BHK Flat in Ghatkopar East, Mumbai",kabra Embraze.,"Ghatkopar East, Mumbai",₹2.35 Cr,"₹34,256 /sqft",686 sqft,(64 sqm),Carpet Area,2 BHK,2,Ready To Move,8th out of 16 Floors | Overlooking Park,,"This is a north-East-Facing property. The flat is over 686 sq.Ft. Carpet area and comes with 2 bedroom(s), 2 bathrooms . This flat lies on the 8th level of a 16 storey building. This 0-1 year old property is available for immediate possession as the project is ready to move. The beautifully designed vitrified flooring enhances the beauty of the flat. The society is well equipped with many moder...",Satyam properties,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ghatkopar-east-central-mumbai-suburbs-686-sqft-r2-spid-Z88995762,,1
457336,PROJECT,Swastik Prabhasa,Swastik Prabhasa,,"Ghatkopar, Mumbai",₹1.71 - 2.03 Cr | ₹2.47 Cr,,,,,3 BHK,,,,Zynova Shalby Hospital | Jagruti Nagar Metro Station,"Check out 2,3 BHK apartments in Ghatkopar, now available for sale at Swastik Prabhasa. Swastik Prabhasa has apartments in multiple configurations, in range of 644 - 931 sqft. Prices of apartments in this project, vary between Rs. 1.71 - 2.47 Cr. This society is RERA approved and PM1180002501431 is the RERA number",Swastik Group Builders,,,https://www.99acres.com/swastik-prabhasa-ghatkopar-central-mumbai-suburbs-npxid-r457336,2 BHK Apartment: ₹1.71 - 2.03 Cr | 3 BHK Apartment: ₹2.47 Cr,1
454070,PROJECT,Vardhaman Ananda,Vardhaman Ananda,,"Ghatkopar East, Mumbai",₹2.4 - 2.52 Cr | ₹3.3 Cr,,,,,3 BHK,,,,Garodia International School | KJ Somaiya College,"Here are beautifully built 2,3 BHK apartments in Ghatkopar East, available for sale at Vardhaman Ananda. Here units have different sizes, mostly in range of 760 - 1,025 sqft CARPET area. Apartment prices in this housing society vary in the range of Rs. 2.4 - 3.3 Cr. Vardhaman Ananda 's RERA registration number is PR1180002500458",Vardhaman Group Mumbai,,,https://www.99acres.com/vardhaman-ananda-ghatkopar-east-central-mumbai-suburbs-npxid-r454070,2 BHK Apartment: ₹2.4 - 2.52 Cr | 3 BHK Apartment: ₹3.3 Cr,1
457742,PROJECT,Vardhaman Palace,Vardhaman Palace,,"Ghatkopar East, Mumbai",₹3.81 - 4.79 Cr | ₹7.65 Cr,,,,,4 BHK,,,,,"Check out 3,4 BHK apartments in Ghatkopar East, now available for sale at Vardhaman Palace. Vardhaman Palace has apartments in multiple configurations, in range of 1,057 - 2,125 sqft. Prices of apartments in this project, vary between Rs. 3.81 - 7.65 Cr. Vardhaman Palace is a RERA- registered society and PM1180002501694 is the RERA registration number",Vardhaman Group Mumbai,,,https://www.99acres.com/vardhaman-palace-ghatkopar-east-central-mumbai-suburbs-npxid-r457742,3 BHK Apartment: ₹3.81 - 4.79 Cr | 4 BHK Apartment: ₹7.65 Cr,1
451472,PROJECT,Vardhaman Aarambh,Vardhaman Aarambh,,"Ghatkopar East, Mumbai",₹2.62 - 3.05 Cr | ₹4.25 Cr,,,,,4 BHK,,,,Garodia International School | KJ Somaiya College,"Choose your dream home from the wide variety of 2,4 BHK apartments in Ghatkopar East, available for sale in Vardhaman Aarambh. Here units have different sizes, mostly in range of 708 - 1,302 sqft CARPET area. This society offers apartments in the price range of Rs. 2.62 - 4.25 Cr. Vardhaman Aarambh 's RERA registration number is PR1180002500604",Vardhaman Group Mumbai,,,https://www.99acres.com/vardhaman-aarambh-ghatkopar-east-central-mumbai-suburbs-npxid-r451472,2 BHK Apartment: ₹2.62 - 3.05 Cr | 4 BHK Apartment: ₹4.25 Cr,1
409566,PROJECT,Vardhaman Devang Heights,Vardhaman Devang Heights,,"Ghatkopar East, Mumbai",₹4.28 Cr | ₹5.1 - 6.12 Cr,,,,,4 BHK,,,,Ghatkopar Suburban Railway Station | Ghatkopar Metro Station,"Finest 3,4 BHK apartments in Ghatkopar East available for sale in Vardhaman Devang Heights. Apartment prices in this housing society vary in the range of Rs. 4.28 - 6.12 Cr. Vardhaman Devang Heights is a RERA- registered society and P51800050011 is the RERA registration number. Vardhaman Devang Heights has apartments in multiple configurations, in range of 1,338 - 1,911 sqft",Vardhaman Realty,,,https://www.99acres.com/vardhaman-devang-heights-ghatkopar-east-central-mumbai-suburbs-npxid-r409566,3 BHK Apartment: ₹4.28 Cr | 4 BHK Apartment: ₹5.1 - 6.12 Cr,1
382061,PROJECT,The Views By Adani Realty,The Views By Adani Realty,,"Ghatkopar East, Mumbai",₹2.42 - 4.01 Cr | ₹3.9 - 4.45 Cr | ₹5.93 - 6.14 Cr,,,,,4 BHK,,,,Eastern Express Highway | Sheth Virchand Dhanji Secondary School,"Looking for your dream home? Explore 2,3,4 BHK apartments in Ghatkopar East, now available in The Views By Adani Realty. Prices of apartments in this project, vary between Rs. 2.42 - 6.14 Cr. The housing society is RERA-registered with P51900031165 registration number. Here units have different sizes, mostly in range of 576 - 1,411 sqft CARPET area",Adani Realty,,,https://www.99acres.com/the-views-by-adani-realty-ghatkopar-east-central-mumbai-suburbs-npxid-r382061,2 BHK Apartment: ₹2.42 - 4.01 Cr | 3 BHK Apartment: ₹3.9 - 4.45 Cr | 4 BHK Apartment: ₹5.93 - 6.14 Cr,1
428221,PROJECT,Kabra Embraze,Kabra Embraze,,"Ghatkopar East, Mumbai",₹2.3 - 2.35 Cr | ₹3.45 - 3.79 Cr,,,,,3 BHK,,,,Pancholi Hospital | PVG Vidya Bhawan School,"Spacious 2,3 BHK apartments in Ghatkopar East are available for sale.Check out latest property options at Kabra Embraze housing society. Kabra Embraze is a RERA- registered society and P51800056320 is the RERA registration number. Apartment prices in this housing society vary in the range of Rs. 2.3 - 3.79 Cr. Here units have different sizes, mostly in range of 683 - 1,054 sqft CARPET area",Kabra Group,,,https://www.99acres.com/kabra-embraze-ghatkopar-east-central-mumbai-suburbs-npxid-r428221,2 BHK Apartment: ₹2.3 - 2.35 Cr | 3 BHK Apartment: ₹3.45 - 3.79 Cr,1
454124,PROJECT,Shree Matru Krupa,Shree Matru Krupa,,"Ghatkopar East, Mumbai",₹1.86 - 2.01 Cr | ₹2.83 Cr,,,,,3 BHK,,,,,"Looking for your dream home? Explore 2,3 BHK apartments in Ghatkopar East, now available in Shree Matru Krupa. The housing society is RERA-registered with P51800080945 registration number. Apartment prices in this housing society vary in the range of Rs. 1.86 - 2.83 Cr. Shree Matru Krupa apartments are available in multiples sizes, ranging from 689 - 1,047 sqft CARPET area",Shree Bharani Projects LLP,,,https://www.99acres.com/shree-matru-krupa-ghatkopar-east-central-mumbai-suburbs-npxid-r454124,2 BHK Apartment: ₹1.86 - 2.01 Cr | 3 BHK Apartment: ₹2.83 Cr,1
M91192290,PROPERTY,"1 BHK Flat in Ghatkopar East, Mumbai","1 BHK Flat in Ghatkopar East, Mumbai",Daga Sofrance,"Ghatkopar East, Mumbai",₹1.25 Cr,"₹25,985 /sqft",481.04 sqft,(45 sqm),Carpet Area,1 BHK,2,Ready To Move,14th out of 16 Floors | Centrally Air Conditioned,,"Containing 1 bedroom(s), 2 bathrooms , this flat is spread over a carpet area of 45 sq.M. This flat lies on the 14th level of a 16 storey building. This is a ready to move project and the property is 1-5 years old. All the modern amenities such as shopping centre, park and lift(s) will make life easier for you.",Owner,1mo ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-daga-sofrance-ghatkopar-east-central-mumbai-suburbs-481-sqft-spid-M91192290,,1
430038,PROJECT,Silver Stellar,Silver Stellar,,"Ghatkopar East, Mumbai",₹4.81 - 5.32 Cr | ₹5.88 - 11.98 Cr,,,,,4 BHK,,,,Ghatkopar Railway Station | Ghatkopar Metro Station,"Looking for your dream home? Explore 3,4 BHK apartments in Ghatkopar East, now available in Silver Stellar. Silver Stellar is a RERA- registered society and P51800056223 is the RERA registration number. Silver Stellar apartments are available in multiples sizes, ranging from 1,151 - 2,996 sqft CARPET area. Apartments in this complex are available in price range of Rs. 4.81 - 11.98 Cr",Silver Group,,,https://www.99acres.com/silver-stellar-ghatkopar-east-central-mumbai-suburbs-npxid-r430038,3 BHK Apartment: ₹4.81 - 5.32 Cr | 4 BHK Apartment: ₹5.88 - 11.98 Cr,1
